,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,479,3,435,26,5,5,1,0,1,2,1,0,0,0,0,0,0,2.1
01:00:00,277,0,250,11,3,2,1,0,0,9,1,0,0,0,0,0,0,4.7
02:00:00,233,0,206,18,1,1,0,0,0,6,1,0,0,0,0,0,0,3.4
03:00:00,292,1,255,23,0,2,0,0,0,11,0,0,0,0,0,0,0,4.5
04:00:00,668,1,584,60,0,8,1,0,3,10,1,0,0,0,0,0,0,3.4
05:00:00,1488,2,1261,188,2,9,1,0,2,21,2,0,0,0,0,0,0,2.4
06:00:00,3476,3,2948,452,4,28,3,0,14,19,4,1,0,0,0,0,0,2.0
07:00:00,4970,0,4299,586,4,39,7,0,27,4,4,0,0,0,0,0,0,1.6
08:00:00,5210,0,4620,520,2,43,10,0,13,2,0,0,0,0,0,0,0,1.3
09:00:00,4969,0,4266,582,5,64,24,1,17,8,2,0,0,0,0,0,0,2.3
10:00:00,4708,0,3978,601,16,69,14,0,22,8,0,0,0,0,0,0,0,2.4
11:00:00,4243,1,3549,583,11,61,13,0,12,12,1,0,0,0,0,0,0,2.3
12:00:00,4470,1,3831,523,3,68,19,0,13,9,3,0,0,0,0,0,0,2.5
13:00:00,4203,4,3609,501,5,46,13,0,14,11,0,0,0,0,0,0,0,2.0
14:00:00,4385,3,3838,462,5,54,8,0,7,8,0,0,0,0,0,0,0,1.8
15:00:00,4837,3,4259,496,11,46,5,0,12,4,1,0,0,0,0,0,0,1.4
16:00:00,4903,0,4426,419,4,39,5,0,4,4,2,0,0,0,0,0,0,1.1
17:00:00,4733,0,4333,366,3,19,3,0,5,4,0,0,0,0,0,0,0,0.7
18:00:00,3399,0,3109,263,1,19,1,0,5,1,0,0,0,0,0,0,0,0.8
19:00:00,4016,0,3620,348,6,31,1,0,6,3,1,0,0,0,0,0,0,1.0
20:00:00,2876,0,2612,225,6,21,1,0,7,2,1,1,0,0,0,0,0,1.1
21:00:00,2335,4,2192,119,2,5,0,0,1,12,0,0,0,0,0,0,0,0.8
22:00:00,1734,3,1644,63,1,5,2,0,0,16,0,0,0,0,0,0,0,1.3
23:00:00,1475,1,1385,65,6,2,1,0,1,13,1,0,0,0,0,0,0,1.2
